model,rate_hz,split,activity,f1,source
pure_cnn,25,loso_sbj_10,climbingup,0.8309687880016214,logs/deepconvlstm/lstm_vs_cnn/rwhar/pure_cnn/25hz/loso_sbj_10/per_class_metrics_loso_sbj_10.csv
pure_cnn,25,loso_sbj_10,climbingdown,0.8182751540041068,logs/deepconvlstm/lstm_vs_cnn/rwhar/pure_cnn/25hz/loso_sbj_10/per_class_metrics_loso_sbj_10.csv
pure_cnn,25,loso_sbj_11,walking,0.8431177446102819,logs/deepconvlstm/lstm_vs_cnn/rwhar/pure_cnn/25hz/loso_sbj_11/per_class_metrics_loso_sbj_11.csv
pure_cnn,25,loso_sbj_11,running,0.9886497064579256,logs/deepconvlstm/lstm_vs_cnn/rwhar/pure_cnn/25hz/loso_sbj_11/per_class_metrics_loso_sbj_11.csv
pure_cnn,25,loso_sbj_11,sitting,0.9793261868300152,logs/deepconvlstm/lstm_vs_cnn/rwhar/pure_cnn/25hz/loso_sbj_11/per_class_metrics_loso_sbj_11.csv
pure_cnn,25,loso_sbj_11,standing,0.9348462664714496,logs/deepconvlstm/lstm_vs_cnn/rwhar/pure_cnn/25hz/loso_sbj_11/per_class_metrics_loso_sbj_11.csv
pure_cnn,25,loso_sbj_11,lying,0.9860031104199068,logs/deepconvlstm/lstm_vs_cnn/rwhar/pure_cnn/25hz/loso_sbj_11/per_class_metrics_loso_sbj_11.csv
pure_cnn,25,loso_sbj_11,jumping,0.9633251833740832,logs/deepconvlstm/lstm_vs_cnn/rwhar/pure_cnn/25hz/loso_sbj_11/per_class_metrics_loso_sbj_11.csv
pure_cnn,25,loso_sbj_11,climbingup,0.8768796992481203,logs/deepconvlstm/lstm_vs_cnn/rwhar/pure_cnn/25hz/loso_sbj_11/per_class_metrics_loso_sbj_11.csv
pure_cnn,25,loso_sbj_11,climbingdown,0.8291316526610645,logs/deepconvlstm/lstm_vs_cnn/rwhar/pure_cnn/25hz/loso_sbj_11/per_class_metrics_loso_sbj_11.csv
pure_cnn,25,loso_sbj_12,walking,0.790247160988644,logs/deepconvlstm/lstm_vs_cnn/rwhar/pure_cnn/25hz/loso_sbj_12/per_class_metrics_loso_sbj_12.csv
pure_cnn,25,loso_sbj_12,running,0.9748549323017408,logs/deepconvlstm/lstm_vs_cnn/rwhar/pure_cnn/25hz/loso_sbj_12/per_class_metrics_loso_sbj_12.csv
pure_cnn,25,loso_sbj_12,sitting,0.0985626283367556,logs/deepconvlstm/lstm_vs_cnn/rwhar/pure_cnn/25hz/loso_sbj_12/per_class_metrics_loso_sbj_12.csv
pure_cnn,25,loso_sbj_12,standing,0.6452218830711435,logs/deepconvlstm/lstm_vs_cnn/rwhar/pure_cnn/25hz/loso_sbj_12/per_class_metrics_loso_sbj_12.csv
pure_cnn,25,loso_sbj_12,lying,0.9705319556065825,logs/deepconvlstm/lstm_vs_cnn/rwhar/pure_cnn/25hz/loso_sbj_12/per_class_metrics_loso_sbj_12.csv
pure_cnn,25,loso_sbj_12,jumping,0.9557109557109555,logs/deepconvlstm/lstm_vs_cnn/rwhar/pure_cnn/25hz/loso_sbj_12/per_class_metrics_loso_sbj_12.csv
pure_cnn,25,loso_sbj_12,climbingup,0.76778413736713,logs/deepconvlstm/lstm_vs_cnn/rwhar/pure_cnn/25hz/loso_sbj_12/per_class_metrics_loso_sbj_12.csv
pure_cnn,25,loso_sbj_12,climbingdown,0.7353906762967827,logs/deepconvlstm/lstm_vs_cnn/rwhar/pure_cnn/25hz/loso_sbj_12/per_class_metrics_loso_sbj_12.csv
pure_cnn,25,loso_sbj_13,walking,0.8124314442413163,logs/deepconvlstm/lstm_vs_cnn/rwhar/pure_cnn/25hz/loso_sbj_13/per_class_metrics_loso_sbj_13.csv
pure_cnn,25,loso_sbj_13,running,0.9425981873111784,logs/deepconvlstm/lstm_vs_cnn/rwhar/pure_cnn/25hz/loso_sbj_13/per_class_metrics_loso_sbj_13.csv
pure_cnn,25,loso_sbj_13,sitting,0.0,logs/deepconvlstm/lstm_vs_cnn/rwhar/pure_cnn/25hz/loso_sbj_13/per_class_metrics_loso_sbj_13.csv
pure_cnn,25,loso_sbj_13,standing,0.6064030131826742,logs/deepconvlstm/lstm_vs_cnn/rwhar/pure_cnn/25hz/loso_sbj_13/per_class_metrics_loso_sbj_13.csv
pure_cnn,25,loso_sbj_13,lying,0.9825783972125436,logs/deepconvlstm/lstm_vs_cnn/rwhar/pure_cnn/25hz/loso_sbj_13/per_class_metrics_loso_sbj_13.csv
pure_cnn,25,loso_sbj_13,jumping,0.6678260869565218,logs/deepconvlstm/lstm_vs_cnn/rwhar/pure_cnn/25hz/loso_sbj_13/per_class_metrics_loso_sbj_13.csv
pure_cnn,25,loso_sbj_13,climbingup,0.8227902946273831,logs/deepconvlstm/lstm_vs_cnn/rwhar/pure_cnn/25hz/loso_sbj_13/per_class_metrics_loso_sbj_13.csv
pure_cnn,25,loso_sbj_13,climbingdown,0.6609560652113844,logs/deepconvlstm/lstm_vs_cnn/rwhar/pure_cnn/25hz/loso_sbj_13/per_class_metrics_loso_sbj_13.csv
pure_cnn,25,loso_sbj_14,walking,0.6669310071371927,logs/deepconvlstm/lstm_vs_cnn/rwhar/pure_cnn/25hz/loso_sbj_14/per_class_metrics_loso_sbj_14.csv
pure_cnn,25,loso_sbj_14,running,0.9270833333333334,logs/deepconvlstm/lstm_vs_cnn/rwhar/pure_cnn/25hz/loso_sbj_14/per_class_metrics_loso_sbj_14.csv
pure_cnn,25,loso_sbj_14,sitting,0.6813246471226927,logs/deepconvlstm/lstm_vs_cnn/rwhar/pure_cnn/25hz/loso_sbj_14/per_class_metrics_loso_sbj_14.csv
pure_cnn,25,loso_sbj_14,standing,0.3491062039957939,logs/deepconvlstm/lstm_vs_cnn/rwhar/pure_cnn/25hz/loso_sbj_14/per_class_metrics_loso_sbj_14.csv
pure_cnn,25,loso_sbj_14,lying,0.9788810670618748,logs/deepconvlstm/lstm_vs_cnn/rwhar/pure_cnn/25hz/loso_sbj_14/per_class_metrics_loso_sbj_14.csv
pure_cnn,25,loso_sbj_14,jumping,0.9081081081081082,logs/deepconvlstm/lstm_vs_cnn/rwhar/pure_cnn/25hz/loso_sbj_14/per_class_metrics_loso_sbj_14.csv
pure_cnn,25,loso_sbj_14,climbingup,0.731690622861054,logs/deepconvlstm/lstm_vs_cnn/rwhar/pure_cnn/25hz/loso_sbj_14/per_class_metrics_loso_sbj_14.csv
pure_cnn,25,loso_sbj_14,climbingdown,0.7953922106417992,logs/deepconvlstm/lstm_vs_cnn/rwhar/pure_cnn/25hz/loso_sbj_14/per_class_metrics_loso_sbj_14.csv
pure_cnn,25,loso_sbj_2,walking,0.0,logs/deepconvlstm/lstm_vs_cnn/rwhar/pure_cnn/25hz/loso_sbj_2/per_class_metrics_loso_sbj_2.csv
pure_cnn,25,loso_sbj_2,running,0.0,logs/deepconvlstm/lstm_vs_cnn/rwhar/pure_cnn/25hz/loso_sbj_2/per_class_metrics_loso_sbj_2.csv
pure_cnn,25,loso_sbj_2,sitting,0.9896193771626296,logs/deepconvlstm/lstm_vs_cnn/rwhar/pure_cnn/25hz/loso_sbj_2/per_class_metrics_loso_sbj_2.csv
pure_cnn,25,loso_sbj_2,standing,0.0,logs/deepconvlstm/lstm_vs_cnn/rwhar/pure_cnn/25hz/loso_sbj_2/per_class_metrics_loso_sbj_2.csv
pure_cnn,25,loso_sbj_2,lying,0.985373364126251,logs/deepconvlstm/lstm_vs_cnn/rwhar/pure_cnn/25hz/loso_sbj_2/per_class_metrics_loso_sbj_2.csv
pure_cnn,25,loso_sbj_2,jumping,0.2513595166163142,logs/deepconvlstm/lstm_vs_cnn/rwhar/pure_cnn/25hz/loso_sbj_2/per_class_metrics_loso_sbj_2.csv
pure_cnn,25,loso_sbj_2,climbingup,0.3674321503131524,logs/deepconvlstm/lstm_vs_cnn/rwhar/pure_cnn/25hz/loso_sbj_2/per_class_metrics_loso_sbj_2.csv
pure_cnn,25,loso_sbj_2,climbingdown,0.0,logs/deepconvlstm/lstm_vs_cnn/rwhar/pure_cnn/25hz/loso_sbj_2/per_class_metrics_loso_sbj_2.csv
pure_cnn,25,loso_sbj_3,walking,0.8636363636363636,logs/deepconvlstm/lstm_vs_cnn/rwhar/pure_cnn/25hz/loso_sbj_3/per_class_metrics_loso_sbj_3.csv
pure_cnn,25,loso_sbj_3,running,0.5410660408984244,logs/deepconvlstm/lstm_vs_cnn/rwhar/pure_cnn/25hz/loso_sbj_3/per_class_metrics_loso_sbj_3.csv
pure_cnn,25,loso_sbj_3,sitting,0.7928862541682105,logs/deepconvlstm/lstm_vs_cnn/rwhar/pure_cnn/25hz/loso_sbj_3/per_class_metrics_loso_sbj_3.csv
pure_cnn,25,loso_sbj_3,standing,0.6349545697487974,logs/deepconvlstm/lstm_vs_cnn/rwhar/pure_cnn/25hz/loso_sbj_3/per_class_metrics_loso_sbj_3.csv
pure_cnn,25,loso_sbj_3,lying,0.8711576193590582,logs/deepconvlstm/lstm_vs_cnn/rwhar/pure_cnn/25hz/loso_sbj_3/per_class_metrics_loso_sbj_3.csv
pure_cnn,25,loso_sbj_3,jumping,0.9565217391304348,logs/deepconvlstm/lstm_vs_cnn/rwhar/pure_cnn/25hz/loso_sbj_3/per_class_metrics_loso_sbj_3.csv
pure_cnn,25,loso_sbj_3,climbingup,0.8823893531414423,logs/deepconvlstm/lstm_vs_cnn/rwhar/pure_cnn/25hz/loso_sbj_3/per_class_metrics_loso_sbj_3.csv
pure_cnn,25,loso_sbj_3,climbingdown,0.8368847821987554,logs/deepconvlstm/lstm_vs_cnn/rwhar/pure_cnn/25hz/loso_sbj_3/per_class_metrics_loso_sbj_3.csv
pure_cnn,25,loso_sbj_4,walking,0.8079589990955682,logs/deepconvlstm/lstm_vs_cnn/rwhar/pure_cnn/25hz/loso_sbj_4/per_class_metrics_loso_sbj_4.csv
pure_cnn,25,loso_sbj_4,running,0.6805751339159853,logs/deepconvlstm/lstm_vs_cnn/rwhar/pure_cnn/25hz/loso_sbj_4/per_class_metrics_loso_sbj_4.csv
pure_cnn,25,loso_sbj_4,sitting,0.9512566641279512,logs/deepconvlstm/lstm_vs_cnn/rwhar/pure_cnn/25hz/loso_sbj_4/per_class_metrics_loso_sbj_4.csv
pure_cnn,25,loso_sbj_4,standing,0.6588548601864181,logs/deepconvlstm/lstm_vs_cnn/rwhar/pure_cnn/25hz/loso_sbj_4/per_class_metrics_loso_sbj_4.csv
pure_cnn,25,loso_sbj_4,lying,0.9841737210158262,logs/deepconvlstm/lstm_vs_cnn/rwhar/pure_cnn/25hz/loso_sbj_4/per_class_metrics_loso_sbj_4.csv
pure_cnn,25,loso_sbj_4,jumping,0.9095890410958904,logs/deepconvlstm/lstm_vs_cnn/rwhar/pure_cnn/25hz/loso_sbj_4/per_class_metrics_loso_sbj_4.csv
pure_cnn,25,loso_sbj_4,climbingup,0.7701520036849379,logs/deepconvlstm/lstm_vs_cnn/rwhar/pure_cnn/25hz/loso_sbj_4/per_class_metrics_loso_sbj_4.csv
pure_cnn,25,loso_sbj_4,climbingdown,0.8267564966313763,logs/deepconvlstm/lstm_vs_cnn/rwhar/pure_cnn/25hz/loso_sbj_4/per_class_metrics_loso_sbj_4.csv
pure_cnn,25,loso_sbj_5,walking,0.7354562155541947,logs/deepconvlstm/lstm_vs_cnn/rwhar/pure_cnn/25hz/loso_sbj_5/per_class_metrics_loso_sbj_5.csv
pure_cnn,25,loso_sbj_5,running,0.9562289562289562,logs/deepconvlstm/lstm_vs_cnn/rwhar/pure_cnn/25hz/loso_sbj_5/per_class_metrics_loso_sbj_5.csv
pure_cnn,25,loso_sbj_5,sitting,0.6859931113662457,logs/deepconvlstm/lstm_vs_cnn/rwhar/pure_cnn/25hz/loso_sbj_5/per_class_metrics_loso_sbj_5.csv
pure_cnn,25,loso_sbj_5,standing,0.4013572467280659,logs/deepconvlstm/lstm_vs_cnn/rwhar/pure_cnn/25hz/loso_sbj_5/per_class_metrics_loso_sbj_5.csv
pure_cnn,25,loso_sbj_5,lying,0.9829609996213556,logs/deepconvlstm/lstm_vs_cnn/rwhar/pure_cnn/25hz/loso_sbj_5/per_class_metrics_loso_sbj_5.csv
pure_cnn,25,loso_sbj_5,jumping,0.9767441860465116,logs/deepconvlstm/lstm_vs_cnn/rwhar/pure_cnn/25hz/loso_sbj_5/per_class_metrics_loso_sbj_5.csv
pure_cnn,25,loso_sbj_5,climbingup,0.5039370078740157,logs/deepconvlstm/lstm_vs_cnn/rwhar/pure_cnn/25hz/loso_sbj_5/per_class_metrics_loso_sbj_5.csv
pure_cnn,25,loso_sbj_5,climbingdown,0.7883495145631068,logs/deepconvlstm/lstm_vs_cnn/rwhar/pure_cnn/25hz/loso_sbj_5/per_class_metrics_loso_sbj_5.csv
pure_cnn,25,loso_sbj_6,walking,0.9474085365853658,logs/deepconvlstm/lstm_vs_cnn/rwhar/pure_cnn/25hz/loso_sbj_6/per_class_metrics_loso_sbj_6.csv
pure_cnn,25,loso_sbj_6,running,0.9393939393939394,logs/deepconvlstm/lstm_vs_cnn/rwhar/pure_cnn/25hz/loso_sbj_6/per_class_metrics_loso_sbj_6.csv
pure_cnn,25,loso_sbj_6,sitting,0.6369320550229263,logs/deepconvlstm/lstm_vs_cnn/rwhar/pure_cnn/25hz/loso_sbj_6/per_class_metrics_loso_sbj_6.csv
pure_cnn,25,loso_sbj_6,standing,0.6434062684801892,logs/deepconvlstm/lstm_vs_cnn/rwhar/pure_cnn/25hz/loso_sbj_6/per_class_metrics_loso_sbj_6.csv
pure_cnn,25,loso_sbj_6,lying,0.9850746268656716,logs/deepconvlstm/lstm_vs_cnn/rwhar/pure_cnn/25hz/loso_sbj_6/per_class_metrics_loso_sbj_6.csv
pure_cnn,25,loso_sbj_6,jumping,0.9702970297029704,logs/deepconvlstm/lstm_vs_cnn/rwhar/pure_cnn/25hz/loso_sbj_6/per_class_metrics_loso_sbj_6.csv
pure_cnn,25,loso_sbj_6,climbingup,0.8478488982161595,logs/deepconvlstm/lstm_vs_cnn/rwhar/pure_cnn/25hz/loso_sbj_6/per_class_metrics_loso_sbj_6.csv
pure_cnn,25,loso_sbj_6,climbingdown,0.7983134223471539,logs/deepconvlstm/lstm_vs_cnn/rwhar/pure_cnn/25hz/loso_sbj_6/per_class_metrics_loso_sbj_6.csv
pure_cnn,25,loso_sbj_7,walking,0.6917154296273483,logs/deepconvlstm/lstm_vs_cnn/rwhar/pure_cnn/25hz/loso_sbj_7/per_class_metrics_loso_sbj_7.csv
pure_cnn,25,loso_sbj_7,running,0.9528957528957528,logs/deepconvlstm/lstm_vs_cnn/rwhar/pure_cnn/25hz/loso_sbj_7/per_class_metrics_loso_sbj_7.csv
pure_cnn,25,loso_sbj_7,sitting,0.5873261205564142,logs/deepconvlstm/lstm_vs_cnn/rwhar/pure_cnn/25hz/loso_sbj_7/per_class_metrics_loso_sbj_7.csv
pure_cnn,25,loso_sbj_7,standing,0.6095671981776766,logs/deepconvlstm/lstm_vs_cnn/rwhar/pure_cnn/25hz/loso_sbj_7/per_class_metrics_loso_sbj_7.csv
pure_cnn,25,loso_sbj_7,lying,0.9807692307692308,logs/deepconvlstm/lstm_vs_cnn/rwhar/pure_cnn/25hz/loso_sbj_7/per_class_metrics_loso_sbj_7.csv
pure_cnn,25,loso_sbj_7,jumping,0.9514563106796116,logs/deepconvlstm/lstm_vs_cnn/rwhar/pure_cnn/25hz/loso_sbj_7/per_class_metrics_loso_sbj_7.csv
pure_cnn,25,loso_sbj_7,climbingup,0.2466393921683226,logs/deepconvlstm/lstm_vs_cnn/rwhar/pure_cnn/25hz/loso_sbj_7/per_class_metrics_loso_sbj_7.csv
pure_cnn,25,loso_sbj_7,climbingdown,0.3311546840958606,logs/deepconvlstm/lstm_vs_cnn/rwhar/pure_cnn/25hz/loso_sbj_7/per_class_metrics_loso_sbj_7.csv
pure_cnn,25,loso_sbj_8,walking,0.8248286367098249,logs/deepconvlstm/lstm_vs_cnn/rwhar/pure_cnn/25hz/loso_sbj_8/per_class_metrics_loso_sbj_8.csv
pure_cnn,25,loso_sbj_8,running,0.8235294117647058,logs/deepconvlstm/lstm_vs_cnn/rwhar/pure_cnn/25hz/loso_sbj_8/per_class_metrics_loso_sbj_8.csv
pure_cnn,25,loso_sbj_8,sitting,0.9788838612368024,logs/deepconvlstm/lstm_vs_cnn/rwhar/pure_cnn/25hz/loso_sbj_8/per_class_metrics_loso_sbj_8.csv
pure_cnn,25,loso_sbj_8,standing,0.806015037593985,logs/deepconvlstm/lstm_vs_cnn/rwhar/pure_cnn/25hz/loso_sbj_8/per_class_metrics_loso_sbj_8.csv
pure_cnn,25,loso_sbj_8,lying,0.9880355075260516,logs/deepconvlstm/lstm_vs_cnn/rwhar/pure_cnn/25hz/loso_sbj_8/per_class_metrics_loso_sbj_8.csv
pure_cnn,25,loso_sbj_8,jumping,0.9640287769784172,logs/deepconvlstm/lstm_vs_cnn/rwhar/pure_cnn/25hz/loso_sbj_8/per_class_metrics_loso_sbj_8.csv
pure_cnn,25,loso_sbj_8,climbingup,0.8146821844225605,logs/deepconvlstm/lstm_vs_cnn/rwhar/pure_cnn/25hz/loso_sbj_8/per_class_metrics_loso_sbj_8.csv
pure_cnn,25,loso_sbj_8,climbingdown,0.8247821878025169,logs/deepconvlstm/lstm_vs_cnn/rwhar/pure_cnn/25hz/loso_sbj_8/per_class_metrics_loso_sbj_8.csv
pure_cnn,25,loso_sbj_9,walking,0.6171839856050383,logs/deepconvlstm/lstm_vs_cnn/rwhar/pure_cnn/25hz/loso_sbj_9/per_class_metrics_loso_sbj_9.csv
pure_cnn,25,loso_sbj_9,running,0.9128869690424766,logs/deepconvlstm/lstm_vs_cnn/rwhar/pure_cnn/25hz/loso_sbj_9/per_class_metrics_loso_sbj_9.csv
pure_cnn,25,loso_sbj_9,sitting,0.9155234657039713,logs/deepconvlstm/lstm_vs_cnn/rwhar/pure_cnn/25hz/loso_sbj_9/per_class_metrics_loso_sbj_9.csv
pure_cnn,25,loso_sbj_9,standing,0.8596187175043327,logs/deepconvlstm/lstm_vs_cnn/rwhar/pure_cnn/25hz/loso_sbj_9/per_class_metrics_loso_sbj_9.csv
pure_cnn,25,loso_sbj_9,lying,0.9758713136729222,logs/deepconvlstm/lstm_vs_cnn/rwhar/pure_cnn/25hz/loso_sbj_9/per_class_metrics_loso_sbj_9.csv
pure_cnn,25,loso_sbj_9,jumping,0.9471153846153846,logs/deepconvlstm/lstm_vs_cnn/rwhar/pure_cnn/25hz/loso_sbj_9/per_class_metrics_loso_sbj_9.csv
pure_cnn,25,loso_sbj_9,climbingup,0.7163814180929096,logs/deepconvlstm/lstm_vs_cnn/rwhar/pure_cnn/25hz/loso_sbj_9/per_class_metrics_loso_sbj_9.csv
pure_cnn,25,loso_sbj_9,climbingdown,0.6023570493234396,logs/deepconvlstm/lstm_vs_cnn/rwhar/pure_cnn/25hz/loso_sbj_9/per_class_metrics_loso_sbj_9.csv
pure_cnn,50,loso_sbj_0,walking,0.7573449401523396,logs/deepconvlstm/lstm_vs_cnn/rwhar/pure_cnn/50hz/loso_sbj_0/per_class_metrics_loso_sbj_0.csv
pure_cnn,50,loso_sbj_0,running,0.8808545603944125,logs/deepconvlstm/lstm_vs_cnn/rwhar/pure_cnn/50hz/loso_sbj_0/per_class_metrics_loso_sbj_0.csv
pure_cnn,50,loso_sbj_0,sitting,0.614018242918867,logs/deepconvlstm/lstm_vs_cnn/rwhar/pure_cnn/50hz/loso_sbj_0/per_class_metrics_loso_sbj_0.csv
pure_cnn,50,loso_sbj_0,standing,0.4235429890363531,logs/deepconvlstm/lstm_vs_cnn/rwhar/pure_cnn/50hz/loso_sbj_0/per_class_metrics_loso_sbj_0.csv
pure_cnn,50,loso_sbj_0,lying,0.6004206098843323,logs/deepconvlstm/lstm_vs_cnn/rwhar/pure_cnn/50hz/loso_sbj_0/per_class_metrics_loso_sbj_0.csv
pure_cnn,50,loso_sbj_0,jumping,0.967930029154519,logs/deepconvlstm/lstm_vs_cnn/rwhar/pure_cnn/50hz/loso_sbj_0/per_class_metrics_loso_sbj_0.csv
pure_cnn,50,loso_sbj_0,climbingup,0.7971210076473234,logs/deepconvlstm/lstm_vs_cnn/rwhar/pure_cnn/50hz/loso_sbj_0/per_class_metrics_loso_sbj_0.csv
pure_cnn,50,loso_sbj_0,climbingdown,0.7292387543252595,logs/deepconvlstm/lstm_vs_cnn/rwhar/pure_cnn/50hz/loso_sbj_0/per_class_metrics_loso_sbj_0.csv
pure_cnn,50,loso_sbj_1,walking,0.8005050505050505,logs/deepconvlstm/lstm_vs_cnn/rwhar/pure_cnn/50hz/loso_sbj_1/per_class_metrics_loso_sbj_1.csv
pure_cnn,50,loso_sbj_1,running,0.6407447973713034,logs/deepconvlstm/lstm_vs_cnn/rwhar/pure_cnn/50hz/loso_sbj_1/per_class_metrics_loso_sbj_1.csv
pure_cnn,50,loso_sbj_1,sitting,0.0,logs/deepconvlstm/lstm_vs_cnn/rwhar/pure_cnn/50hz/loso_sbj_1/per_class_metrics_loso_sbj_1.csv
pure_cnn,50,loso_sbj_1,standing,0.6502775574940524,logs/deepconvlstm/lstm_vs_cnn/rwhar/pure_cnn/50hz/loso_sbj_1/per_class_metrics_loso_sbj_1.csv
pure_cnn,50,loso_sbj_1,lying,0.992298338062424,logs/deepconvlstm/lstm_vs_cnn/rwhar/pure_cnn/50hz/loso_sbj_1/per_class_metrics_loso_sbj_1.csv
pure_cnn,50,loso_sbj_1,jumping,0.3737373737373737,logs/deepconvlstm/lstm_vs_cnn/rwhar/pure_cnn/50hz/loso_sbj_1/per_class_metrics_loso_sbj_1.csv
pure_cnn,50,loso_sbj_1,climbingup,0.8435782108945528,logs/deepconvlstm/lstm_vs_cnn/rwhar/pure_cnn/50hz/loso_sbj_1/per_class_metrics_loso_sbj_1.csv
pure_cnn,50,loso_sbj_1,climbingdown,0.7956564659427443,logs/deepconvlstm/lstm_vs_cnn/rwhar/pure_cnn/50hz/loso_sbj_1/per_class_metrics_loso_sbj_1.csv
pure_cnn,50,loso_sbj_10,walking,0.8054953000723066,logs/deepconvlstm/lstm_vs_cnn/rwhar/pure_cnn/50hz/loso_sbj_10/per_class_metrics_loso_sbj_10.csv
pure_cnn,50,loso_sbj_10,running,0.9775234981610136,logs/deepconvlstm/lstm_vs_cnn/rwhar/pure_cnn/50hz/loso_sbj_10/per_class_metrics_loso_sbj_10.csv
pure_cnn,50,loso_sbj_10,sitting,0.9437265527303044,logs/deepconvlstm/lstm_vs_cnn/rwhar/pure_cnn/50hz/loso_sbj_10/per_class_metrics_loso_sbj_10.csv
pure_cnn,50,loso_sbj_10,standing,0.8920555753473459,logs/deepconvlstm/lstm_vs_cnn/rwhar/pure_cnn/50hz/loso_sbj_10/per_class_metrics_loso_sbj_10.csv
pure_cnn,50,loso_sbj_10,lying,0.9765807962529274,logs/deepconvlstm/lstm_vs_cnn/rwhar/pure_cnn/50hz/loso_sbj_10/per_class_metrics_loso_sbj_10.csv
pure_cnn,50,loso_sbj_10,jumping,0.9448818897637796,logs/deepconvlstm/lstm_vs_cnn/rwhar/pure_cnn/50hz/loso_sbj_10/per_class_metrics_loso_sbj_10.csv
pure_cnn,50,loso_sbj_10,climbingup,0.8362903225806452,logs/deepconvlstm/lstm_vs_cnn/rwhar/pure_cnn/50hz/loso_sbj_10/per_class_metrics_loso_sbj_10.csv
pure_cnn,50,loso_sbj_10,climbingdown,0.8227712137486574,logs/deepconvlstm/lstm_vs_cnn/rwhar/pure_cnn/50hz/loso_sbj_10/per_class_metrics_loso_sbj_10.csv
pure_cnn,50,loso_sbj_11,walking,0.8483362521891419,logs/deepconvlstm/lstm_vs_cnn/rwhar/pure_cnn/50hz/loso_sbj_11/per_class_metrics_loso_sbj_11.csv
pure_cnn,50,loso_sbj_11,running,0.9881777415409704,logs/deepconvlstm/lstm_vs_cnn/rwhar/pure_cnn/50hz/loso_sbj_11/per_class_metrics_loso_sbj_11.csv
pure_cnn,50,loso_sbj_11,sitting,0.9724192277383766,logs/deepconvlstm/lstm_vs_cnn/rwhar/pure_cnn/50hz/loso_sbj_11/per_class_metrics_loso_sbj_11.csv
pure_cnn,50,loso_sbj_11,standing,0.9420401854714064,logs/deepconvlstm/lstm_vs_cnn/rwhar/pure_cnn/50hz/loso_sbj_11/per_class_metrics_loso_sbj_11.csv
pure_cnn,50,loso_sbj_11,lying,0.9858242203321184,logs/deepconvlstm/lstm_vs_cnn/rwhar/pure_cnn/50hz/loso_sbj_11/per_class_metrics_loso_sbj_11.csv
pure_cnn,50,loso_sbj_11,jumping,0.9591836734693876,logs/deepconvlstm/lstm_vs_cnn/rwhar/pure_cnn/50hz/loso_sbj_11/per_class_metrics_loso_sbj_11.csv
pure_cnn,50,loso_sbj_11,climbingup,0.8845043310875842,logs/deepconvlstm/lstm_vs_cnn/rwhar/pure_cnn/50hz/loso_sbj_11/per_class_metrics_loso_sbj_11.csv
pure_cnn,50,loso_sbj_11,climbingdown,0.8239395700174317,logs/deepconvlstm/lstm_vs_cnn/rwhar/pure_cnn/50hz/loso_sbj_11/per_class_metrics_loso_sbj_11.csv
pure_cnn,50,loso_sbj_12,walking,0.8031106398020502,logs/deepconvlstm/lstm_vs_cnn/rwhar/pure_cnn/50hz/loso_sbj_12/per_class_metrics_loso_sbj_12.csv
pure_cnn,50,loso_sbj_12,running,0.9738430583501008,logs/deepconvlstm/lstm_vs_cnn/rwhar/pure_cnn/50hz/loso_sbj_12/per_class_metrics_loso_sbj_12.csv
pure_cnn,50,loso_sbj_12,sitting,0.1642905634758995,logs/deepconvlstm/lstm_vs_cnn/rwhar/pure_cnn/50hz/loso_sbj_12/per_class_metrics_loso_sbj_12.csv
pure_cnn,50,loso_sbj_12,standing,0.6491053677932406,logs/deepconvlstm/lstm_vs_cnn/rwhar/pure_cnn/50hz/loso_sbj_12/per_class_metrics_loso_sbj_12.csv
pure_cnn,50,loso_sbj_12,lying,0.970494417862839,logs/deepconvlstm/lstm_vs_cnn/rwhar/pure_cnn/50hz/loso_sbj_12/per_class_metrics_loso_sbj_12.csv
pure_cnn,50,loso_sbj_12,jumping,0.953995157384988,logs/deepconvlstm/lstm_vs_cnn/rwhar/pure_cnn/50hz/loso_sbj_12/per_class_metrics_loso_sbj_12.csv
pure_cnn,50,loso_sbj_12,climbingup,0.777027027027027,logs/deepconvlstm/lstm_vs_cnn/rwhar/pure_cnn/50hz/loso_sbj_12/per_class_metrics_loso_sbj_12.csv
pure_cnn,50,loso_sbj_12,climbingdown,0.7520325203252033,logs/deepconvlstm/lstm_vs_cnn/rwhar/pure_cnn/50hz/loso_sbj_12/per_class_metrics_loso_sbj_12.csv
pure_cnn,50,loso_sbj_13,walking,0.923019151333083,logs/deepconvlstm/lstm_vs_cnn/rwhar/pure_cnn/50hz/loso_sbj_13/per_class_metrics_loso_sbj_13.csv
pure_cnn,50,loso_sbj_13,running,0.9751729751729752,logs/deepconvlstm/lstm_vs_cnn/rwhar/pure_cnn/50hz/loso_sbj_13/per_class_metrics_loso_sbj_13.csv
pure_cnn,50,loso_sbj_13,sitting,0.0,logs/deepconvlstm/lstm_vs_cnn/rwhar/pure_cnn/50hz/loso_sbj_13/per_class_metrics_loso_sbj_13.csv
pure_cnn,50,loso_sbj_13,standing,0.6048565121412803,logs/deepconvlstm/lstm_vs_cnn/rwhar/pure_cnn/50hz/loso_sbj_13/per_class_metrics_loso_sbj_13.csv
pure_cnn,50,loso_sbj_13,lying,0.9826682789197904,logs/deepconvlstm/lstm_vs_cnn/rwhar/pure_cnn/50hz/loso_sbj_13/per_class_metrics_loso_sbj_13.csv
