rate_hz,split,activity,f1,file
6,loso_sbj_7,stretching (lunging),0.4613095238095238,logs/deepconvlstm/standard_cnn_nolstm/6hz/loso_sbj_7/per_class_metrics_loso_sbj_7.csv
6,loso_sbj_7,stretching (shoulders),0.5329052969502408,logs/deepconvlstm/standard_cnn_nolstm/6hz/loso_sbj_7/per_class_metrics_loso_sbj_7.csv
6,loso_sbj_7,stretching (triceps),0.8514285714285714,logs/deepconvlstm/standard_cnn_nolstm/6hz/loso_sbj_7/per_class_metrics_loso_sbj_7.csv
6,loso_sbj_8,nan,0.4925602873268342,logs/deepconvlstm/standard_cnn_nolstm/6hz/loso_sbj_8/per_class_metrics_loso_sbj_8.csv
6,loso_sbj_8,bench-dips,0.7642276422764228,logs/deepconvlstm/standard_cnn_nolstm/6hz/loso_sbj_8/per_class_metrics_loso_sbj_8.csv
6,loso_sbj_8,burpees,0.7156862745098039,logs/deepconvlstm/standard_cnn_nolstm/6hz/loso_sbj_8/per_class_metrics_loso_sbj_8.csv
6,loso_sbj_8,jogging,0.953125,logs/deepconvlstm/standard_cnn_nolstm/6hz/loso_sbj_8/per_class_metrics_loso_sbj_8.csv
6,loso_sbj_8,jogging (butt-kicks),0.9629629629629628,logs/deepconvlstm/standard_cnn_nolstm/6hz/loso_sbj_8/per_class_metrics_loso_sbj_8.csv
6,loso_sbj_8,jogging (rotating arms),0.8476190476190476,logs/deepconvlstm/standard_cnn_nolstm/6hz/loso_sbj_8/per_class_metrics_loso_sbj_8.csv
6,loso_sbj_8,jogging (sidesteps),0.9033942558746736,logs/deepconvlstm/standard_cnn_nolstm/6hz/loso_sbj_8/per_class_metrics_loso_sbj_8.csv
6,loso_sbj_8,jogging (skipping),0.9282296650717704,logs/deepconvlstm/standard_cnn_nolstm/6hz/loso_sbj_8/per_class_metrics_loso_sbj_8.csv
6,loso_sbj_8,lunges,0.5082872928176796,logs/deepconvlstm/standard_cnn_nolstm/6hz/loso_sbj_8/per_class_metrics_loso_sbj_8.csv
6,loso_sbj_8,lunges (complex),0.0087719298245614,logs/deepconvlstm/standard_cnn_nolstm/6hz/loso_sbj_8/per_class_metrics_loso_sbj_8.csv
6,loso_sbj_8,push-ups,0.7379518072289156,logs/deepconvlstm/standard_cnn_nolstm/6hz/loso_sbj_8/per_class_metrics_loso_sbj_8.csv
6,loso_sbj_8,push-ups (complex),0.5574572127139364,logs/deepconvlstm/standard_cnn_nolstm/6hz/loso_sbj_8/per_class_metrics_loso_sbj_8.csv
6,loso_sbj_8,sit-ups,0.8577981651376146,logs/deepconvlstm/standard_cnn_nolstm/6hz/loso_sbj_8/per_class_metrics_loso_sbj_8.csv
6,loso_sbj_8,sit-ups (complex),0.8237623762376237,logs/deepconvlstm/standard_cnn_nolstm/6hz/loso_sbj_8/per_class_metrics_loso_sbj_8.csv
6,loso_sbj_8,stretching (hamstrings),0.8909090909090909,logs/deepconvlstm/standard_cnn_nolstm/6hz/loso_sbj_8/per_class_metrics_loso_sbj_8.csv
6,loso_sbj_8,stretching (lumbar rotation),0.966346153846154,logs/deepconvlstm/standard_cnn_nolstm/6hz/loso_sbj_8/per_class_metrics_loso_sbj_8.csv
6,loso_sbj_8,stretching (lunging),0.8341463414634146,logs/deepconvlstm/standard_cnn_nolstm/6hz/loso_sbj_8/per_class_metrics_loso_sbj_8.csv
6,loso_sbj_8,stretching (shoulders),0.7032967032967034,logs/deepconvlstm/standard_cnn_nolstm/6hz/loso_sbj_8/per_class_metrics_loso_sbj_8.csv
6,loso_sbj_8,stretching (triceps),0.907608695652174,logs/deepconvlstm/standard_cnn_nolstm/6hz/loso_sbj_8/per_class_metrics_loso_sbj_8.csv
6,loso_sbj_9,nan,0.3818181818181818,logs/deepconvlstm/standard_cnn_nolstm/6hz/loso_sbj_9/per_class_metrics_loso_sbj_9.csv
6,loso_sbj_9,bench-dips,0.4112676056338028,logs/deepconvlstm/standard_cnn_nolstm/6hz/loso_sbj_9/per_class_metrics_loso_sbj_9.csv
6,loso_sbj_9,burpees,0.2727272727272727,logs/deepconvlstm/standard_cnn_nolstm/6hz/loso_sbj_9/per_class_metrics_loso_sbj_9.csv
6,loso_sbj_9,jogging,0.3740458015267175,logs/deepconvlstm/standard_cnn_nolstm/6hz/loso_sbj_9/per_class_metrics_loso_sbj_9.csv
6,loso_sbj_9,jogging (butt-kicks),0.576271186440678,logs/deepconvlstm/standard_cnn_nolstm/6hz/loso_sbj_9/per_class_metrics_loso_sbj_9.csv
6,loso_sbj_9,jogging (rotating arms),0.0,logs/deepconvlstm/standard_cnn_nolstm/6hz/loso_sbj_9/per_class_metrics_loso_sbj_9.csv
6,loso_sbj_9,jogging (sidesteps),0.2419928825622775,logs/deepconvlstm/standard_cnn_nolstm/6hz/loso_sbj_9/per_class_metrics_loso_sbj_9.csv
6,loso_sbj_9,jogging (skipping),0.4679376083188908,logs/deepconvlstm/standard_cnn_nolstm/6hz/loso_sbj_9/per_class_metrics_loso_sbj_9.csv
6,loso_sbj_9,lunges,0.0342612419700214,logs/deepconvlstm/standard_cnn_nolstm/6hz/loso_sbj_9/per_class_metrics_loso_sbj_9.csv
6,loso_sbj_9,lunges (complex),0.3555555555555555,logs/deepconvlstm/standard_cnn_nolstm/6hz/loso_sbj_9/per_class_metrics_loso_sbj_9.csv
6,loso_sbj_9,push-ups,0.0232558139534883,logs/deepconvlstm/standard_cnn_nolstm/6hz/loso_sbj_9/per_class_metrics_loso_sbj_9.csv
6,loso_sbj_9,push-ups (complex),0.4274406332453825,logs/deepconvlstm/standard_cnn_nolstm/6hz/loso_sbj_9/per_class_metrics_loso_sbj_9.csv
6,loso_sbj_9,sit-ups,0.0181818181818181,logs/deepconvlstm/standard_cnn_nolstm/6hz/loso_sbj_9/per_class_metrics_loso_sbj_9.csv
6,loso_sbj_9,sit-ups (complex),0.4542586750788643,logs/deepconvlstm/standard_cnn_nolstm/6hz/loso_sbj_9/per_class_metrics_loso_sbj_9.csv
6,loso_sbj_9,stretching (hamstrings),0.5719489981785064,logs/deepconvlstm/standard_cnn_nolstm/6hz/loso_sbj_9/per_class_metrics_loso_sbj_9.csv
6,loso_sbj_9,stretching (lumbar rotation),0.8027210884353742,logs/deepconvlstm/standard_cnn_nolstm/6hz/loso_sbj_9/per_class_metrics_loso_sbj_9.csv
6,loso_sbj_9,stretching (lunging),0.0,logs/deepconvlstm/standard_cnn_nolstm/6hz/loso_sbj_9/per_class_metrics_loso_sbj_9.csv
6,loso_sbj_9,stretching (shoulders),0.7037037037037037,logs/deepconvlstm/standard_cnn_nolstm/6hz/loso_sbj_9/per_class_metrics_loso_sbj_9.csv
6,loso_sbj_9,stretching (triceps),0.4192439862542955,logs/deepconvlstm/standard_cnn_nolstm/6hz/loso_sbj_9/per_class_metrics_loso_sbj_9.csv
12,loso_sbj_0,nan,0.5797495917256397,logs/deepconvlstm/standard_cnn_nolstm/12hz/loso_sbj_0/per_class_metrics_loso_sbj_0.csv
12,loso_sbj_0,bench-dips,0.8138351983723296,logs/deepconvlstm/standard_cnn_nolstm/12hz/loso_sbj_0/per_class_metrics_loso_sbj_0.csv
12,loso_sbj_0,burpees,0.6541850220264317,logs/deepconvlstm/standard_cnn_nolstm/12hz/loso_sbj_0/per_class_metrics_loso_sbj_0.csv
12,loso_sbj_0,jogging,0.8521373510861948,logs/deepconvlstm/standard_cnn_nolstm/12hz/loso_sbj_0/per_class_metrics_loso_sbj_0.csv
12,loso_sbj_0,jogging (butt-kicks),0.7079646017699115,logs/deepconvlstm/standard_cnn_nolstm/12hz/loso_sbj_0/per_class_metrics_loso_sbj_0.csv
12,loso_sbj_0,jogging (rotating arms),0.5260273972602739,logs/deepconvlstm/standard_cnn_nolstm/12hz/loso_sbj_0/per_class_metrics_loso_sbj_0.csv
12,loso_sbj_0,jogging (sidesteps),0.9045120671563484,logs/deepconvlstm/standard_cnn_nolstm/12hz/loso_sbj_0/per_class_metrics_loso_sbj_0.csv
12,loso_sbj_0,jogging (skipping),0.6987951807228916,logs/deepconvlstm/standard_cnn_nolstm/12hz/loso_sbj_0/per_class_metrics_loso_sbj_0.csv
12,loso_sbj_0,lunges,0.3657957244655582,logs/deepconvlstm/standard_cnn_nolstm/12hz/loso_sbj_0/per_class_metrics_loso_sbj_0.csv
12,loso_sbj_0,lunges (complex),0.6643454038997214,logs/deepconvlstm/standard_cnn_nolstm/12hz/loso_sbj_0/per_class_metrics_loso_sbj_0.csv
12,loso_sbj_0,push-ups,0.6762360446570973,logs/deepconvlstm/standard_cnn_nolstm/12hz/loso_sbj_0/per_class_metrics_loso_sbj_0.csv
12,loso_sbj_0,push-ups (complex),0.6091370558375635,logs/deepconvlstm/standard_cnn_nolstm/12hz/loso_sbj_0/per_class_metrics_loso_sbj_0.csv
12,loso_sbj_0,sit-ups,0.7510638297872341,logs/deepconvlstm/standard_cnn_nolstm/12hz/loso_sbj_0/per_class_metrics_loso_sbj_0.csv
12,loso_sbj_0,sit-ups (complex),0.6326742976066597,logs/deepconvlstm/standard_cnn_nolstm/12hz/loso_sbj_0/per_class_metrics_loso_sbj_0.csv
12,loso_sbj_0,stretching (hamstrings),0.7715736040609137,logs/deepconvlstm/standard_cnn_nolstm/12hz/loso_sbj_0/per_class_metrics_loso_sbj_0.csv
12,loso_sbj_0,stretching (lumbar rotation),0.9372862029646524,logs/deepconvlstm/standard_cnn_nolstm/12hz/loso_sbj_0/per_class_metrics_loso_sbj_0.csv
12,loso_sbj_0,stretching (lunging),0.8175182481751825,logs/deepconvlstm/standard_cnn_nolstm/12hz/loso_sbj_0/per_class_metrics_loso_sbj_0.csv
12,loso_sbj_0,stretching (shoulders),0.656,logs/deepconvlstm/standard_cnn_nolstm/12hz/loso_sbj_0/per_class_metrics_loso_sbj_0.csv
12,loso_sbj_0,stretching (triceps),0.8073993471164309,logs/deepconvlstm/standard_cnn_nolstm/12hz/loso_sbj_0/per_class_metrics_loso_sbj_0.csv
12,loso_sbj_1,nan,0.6291626252828969,logs/deepconvlstm/standard_cnn_nolstm/12hz/loso_sbj_1/per_class_metrics_loso_sbj_1.csv
12,loso_sbj_1,bench-dips,0.7506297229219143,logs/deepconvlstm/standard_cnn_nolstm/12hz/loso_sbj_1/per_class_metrics_loso_sbj_1.csv
12,loso_sbj_1,burpees,0.4665127020785219,logs/deepconvlstm/standard_cnn_nolstm/12hz/loso_sbj_1/per_class_metrics_loso_sbj_1.csv
12,loso_sbj_1,jogging,0.7536231884057971,logs/deepconvlstm/standard_cnn_nolstm/12hz/loso_sbj_1/per_class_metrics_loso_sbj_1.csv
12,loso_sbj_1,jogging (butt-kicks),0.8208092485549133,logs/deepconvlstm/standard_cnn_nolstm/12hz/loso_sbj_1/per_class_metrics_loso_sbj_1.csv
12,loso_sbj_1,jogging (rotating arms),0.6066066066066066,logs/deepconvlstm/standard_cnn_nolstm/12hz/loso_sbj_1/per_class_metrics_loso_sbj_1.csv
12,loso_sbj_1,jogging (sidesteps),0.7724550898203593,logs/deepconvlstm/standard_cnn_nolstm/12hz/loso_sbj_1/per_class_metrics_loso_sbj_1.csv
12,loso_sbj_1,jogging (skipping),0.640973630831643,logs/deepconvlstm/standard_cnn_nolstm/12hz/loso_sbj_1/per_class_metrics_loso_sbj_1.csv
12,loso_sbj_1,lunges,0.3732876712328767,logs/deepconvlstm/standard_cnn_nolstm/12hz/loso_sbj_1/per_class_metrics_loso_sbj_1.csv
12,loso_sbj_1,lunges (complex),0.5967741935483871,logs/deepconvlstm/standard_cnn_nolstm/12hz/loso_sbj_1/per_class_metrics_loso_sbj_1.csv
12,loso_sbj_1,push-ups,0.6439024390243903,logs/deepconvlstm/standard_cnn_nolstm/12hz/loso_sbj_1/per_class_metrics_loso_sbj_1.csv
12,loso_sbj_1,push-ups (complex),0.7165991902834008,logs/deepconvlstm/standard_cnn_nolstm/12hz/loso_sbj_1/per_class_metrics_loso_sbj_1.csv
12,loso_sbj_1,sit-ups,0.5985401459854015,logs/deepconvlstm/standard_cnn_nolstm/12hz/loso_sbj_1/per_class_metrics_loso_sbj_1.csv
12,loso_sbj_1,sit-ups (complex),0.6146926536731634,logs/deepconvlstm/standard_cnn_nolstm/12hz/loso_sbj_1/per_class_metrics_loso_sbj_1.csv
12,loso_sbj_1,stretching (hamstrings),0.8480392156862745,logs/deepconvlstm/standard_cnn_nolstm/12hz/loso_sbj_1/per_class_metrics_loso_sbj_1.csv
12,loso_sbj_1,stretching (lumbar rotation),0.9799196787148594,logs/deepconvlstm/standard_cnn_nolstm/12hz/loso_sbj_1/per_class_metrics_loso_sbj_1.csv
12,loso_sbj_1,stretching (lunging),0.6589147286821705,logs/deepconvlstm/standard_cnn_nolstm/12hz/loso_sbj_1/per_class_metrics_loso_sbj_1.csv
12,loso_sbj_1,stretching (shoulders),0.7238095238095238,logs/deepconvlstm/standard_cnn_nolstm/12hz/loso_sbj_1/per_class_metrics_loso_sbj_1.csv
12,loso_sbj_1,stretching (triceps),0.7795275590551181,logs/deepconvlstm/standard_cnn_nolstm/12hz/loso_sbj_1/per_class_metrics_loso_sbj_1.csv
12,loso_sbj_10,nan,0.449468085106383,logs/deepconvlstm/standard_cnn_nolstm/12hz/loso_sbj_10/per_class_metrics_loso_sbj_10.csv
12,loso_sbj_10,bench-dips,0.4089012517385257,logs/deepconvlstm/standard_cnn_nolstm/12hz/loso_sbj_10/per_class_metrics_loso_sbj_10.csv
12,loso_sbj_10,burpees,0.1574803149606299,logs/deepconvlstm/standard_cnn_nolstm/12hz/loso_sbj_10/per_class_metrics_loso_sbj_10.csv
12,loso_sbj_10,jogging,0.8863109048723898,logs/deepconvlstm/standard_cnn_nolstm/12hz/loso_sbj_10/per_class_metrics_loso_sbj_10.csv
12,loso_sbj_10,jogging (butt-kicks),0.6342412451361867,logs/deepconvlstm/standard_cnn_nolstm/12hz/loso_sbj_10/per_class_metrics_loso_sbj_10.csv
12,loso_sbj_10,jogging (rotating arms),0.7525987525987526,logs/deepconvlstm/standard_cnn_nolstm/12hz/loso_sbj_10/per_class_metrics_loso_sbj_10.csv
12,loso_sbj_10,jogging (sidesteps),0.6475548060708263,logs/deepconvlstm/standard_cnn_nolstm/12hz/loso_sbj_10/per_class_metrics_loso_sbj_10.csv
12,loso_sbj_10,jogging (skipping),0.9316770186335404,logs/deepconvlstm/standard_cnn_nolstm/12hz/loso_sbj_10/per_class_metrics_loso_sbj_10.csv
12,loso_sbj_10,lunges,0.6311300639658849,logs/deepconvlstm/standard_cnn_nolstm/12hz/loso_sbj_10/per_class_metrics_loso_sbj_10.csv
12,loso_sbj_10,lunges (complex),0.3968042609853529,logs/deepconvlstm/standard_cnn_nolstm/12hz/loso_sbj_10/per_class_metrics_loso_sbj_10.csv
12,loso_sbj_10,push-ups,0.5701624815361891,logs/deepconvlstm/standard_cnn_nolstm/12hz/loso_sbj_10/per_class_metrics_loso_sbj_10.csv
12,loso_sbj_10,push-ups (complex),0.397094430992736,logs/deepconvlstm/standard_cnn_nolstm/12hz/loso_sbj_10/per_class_metrics_loso_sbj_10.csv
12,loso_sbj_10,sit-ups,0.742393509127789,logs/deepconvlstm/standard_cnn_nolstm/12hz/loso_sbj_10/per_class_metrics_loso_sbj_10.csv
12,loso_sbj_10,sit-ups (complex),0.5426621160409556,logs/deepconvlstm/standard_cnn_nolstm/12hz/loso_sbj_10/per_class_metrics_loso_sbj_10.csv
12,loso_sbj_10,stretching (hamstrings),0.4593967517401392,logs/deepconvlstm/standard_cnn_nolstm/12hz/loso_sbj_10/per_class_metrics_loso_sbj_10.csv
12,loso_sbj_10,stretching (lumbar rotation),0.604133545310016,logs/deepconvlstm/standard_cnn_nolstm/12hz/loso_sbj_10/per_class_metrics_loso_sbj_10.csv
12,loso_sbj_10,stretching (lunging),0.7309941520467836,logs/deepconvlstm/standard_cnn_nolstm/12hz/loso_sbj_10/per_class_metrics_loso_sbj_10.csv
12,loso_sbj_10,stretching (shoulders),0.0,logs/deepconvlstm/standard_cnn_nolstm/12hz/loso_sbj_10/per_class_metrics_loso_sbj_10.csv
12,loso_sbj_10,stretching (triceps),0.8772845953002611,logs/deepconvlstm/standard_cnn_nolstm/12hz/loso_sbj_10/per_class_metrics_loso_sbj_10.csv
12,loso_sbj_11,nan,0.6021377672209026,logs/deepconvlstm/standard_cnn_nolstm/12hz/loso_sbj_11/per_class_metrics_loso_sbj_11.csv
12,loso_sbj_11,bench-dips,0.875,logs/deepconvlstm/standard_cnn_nolstm/12hz/loso_sbj_11/per_class_metrics_loso_sbj_11.csv
12,loso_sbj_11,burpees,0.7534883720930232,logs/deepconvlstm/standard_cnn_nolstm/12hz/loso_sbj_11/per_class_metrics_loso_sbj_11.csv
12,loso_sbj_11,jogging,0.9508196721311476,logs/deepconvlstm/standard_cnn_nolstm/12hz/loso_sbj_11/per_class_metrics_loso_sbj_11.csv
12,loso_sbj_11,jogging (butt-kicks),0.9606741573033708,logs/deepconvlstm/standard_cnn_nolstm/12hz/loso_sbj_11/per_class_metrics_loso_sbj_11.csv
12,loso_sbj_11,jogging (rotating arms),0.8960739030023095,logs/deepconvlstm/standard_cnn_nolstm/12hz/loso_sbj_11/per_class_metrics_loso_sbj_11.csv
12,loso_sbj_11,jogging (sidesteps),0.9684684684684683,logs/deepconvlstm/standard_cnn_nolstm/12hz/loso_sbj_11/per_class_metrics_loso_sbj_11.csv
12,loso_sbj_11,jogging (skipping),0.926517571884984,logs/deepconvlstm/standard_cnn_nolstm/12hz/loso_sbj_11/per_class_metrics_loso_sbj_11.csv
12,loso_sbj_11,lunges,0.3232323232323232,logs/deepconvlstm/standard_cnn_nolstm/12hz/loso_sbj_11/per_class_metrics_loso_sbj_11.csv
12,loso_sbj_11,lunges (complex),0.8436724565756824,logs/deepconvlstm/standard_cnn_nolstm/12hz/loso_sbj_11/per_class_metrics_loso_sbj_11.csv
12,loso_sbj_11,push-ups,0.6916890080428955,logs/deepconvlstm/standard_cnn_nolstm/12hz/loso_sbj_11/per_class_metrics_loso_sbj_11.csv
12,loso_sbj_11,push-ups (complex),0.7513227513227513,logs/deepconvlstm/standard_cnn_nolstm/12hz/loso_sbj_11/per_class_metrics_loso_sbj_11.csv
12,loso_sbj_11,sit-ups,0.9399477806788512,logs/deepconvlstm/standard_cnn_nolstm/12hz/loso_sbj_11/per_class_metrics_loso_sbj_11.csv
12,loso_sbj_11,sit-ups (complex),0.9090909090909092,logs/deepconvlstm/standard_cnn_nolstm/12hz/loso_sbj_11/per_class_metrics_loso_sbj_11.csv
12,loso_sbj_11,stretching (hamstrings),0.9618320610687024,logs/deepconvlstm/standard_cnn_nolstm/12hz/loso_sbj_11/per_class_metrics_loso_sbj_11.csv
12,loso_sbj_11,stretching (lumbar rotation),0.9877750611246944,logs/deepconvlstm/standard_cnn_nolstm/12hz/loso_sbj_11/per_class_metrics_loso_sbj_11.csv
12,loso_sbj_11,stretching (lunging),0.7537473233404711,logs/deepconvlstm/standard_cnn_nolstm/12hz/loso_sbj_11/per_class_metrics_loso_sbj_11.csv
12,loso_sbj_11,stretching (shoulders),0.7954545454545454,logs/deepconvlstm/standard_cnn_nolstm/12hz/loso_sbj_11/per_class_metrics_loso_sbj_11.csv
12,loso_sbj_11,stretching (triceps),0.8444444444444444,logs/deepconvlstm/standard_cnn_nolstm/12hz/loso_sbj_11/per_class_metrics_loso_sbj_11.csv
12,loso_sbj_12,nan,0.5419741697416974,logs/deepconvlstm/standard_cnn_nolstm/12hz/loso_sbj_12/per_class_metrics_loso_sbj_12.csv
12,loso_sbj_12,bench-dips,0.7991360691144709,logs/deepconvlstm/standard_cnn_nolstm/12hz/loso_sbj_12/per_class_metrics_loso_sbj_12.csv
12,loso_sbj_12,burpees,0.6579520697167756,logs/deepconvlstm/standard_cnn_nolstm/12hz/loso_sbj_12/per_class_metrics_loso_sbj_12.csv
12,loso_sbj_12,jogging,0.9669211195928752,logs/deepconvlstm/standard_cnn_nolstm/12hz/loso_sbj_12/per_class_metrics_loso_sbj_12.csv
12,loso_sbj_12,jogging (butt-kicks),0.907608695652174,logs/deepconvlstm/standard_cnn_nolstm/12hz/loso_sbj_12/per_class_metrics_loso_sbj_12.csv
12,loso_sbj_12,jogging (rotating arms),0.8368421052631579,logs/deepconvlstm/standard_cnn_nolstm/12hz/loso_sbj_12/per_class_metrics_loso_sbj_12.csv
12,loso_sbj_12,jogging (sidesteps),0.9493333333333334,logs/deepconvlstm/standard_cnn_nolstm/12hz/loso_sbj_12/per_class_metrics_loso_sbj_12.csv
12,loso_sbj_12,jogging (skipping),0.9086651053864168,logs/deepconvlstm/standard_cnn_nolstm/12hz/loso_sbj_12/per_class_metrics_loso_sbj_12.csv
12,loso_sbj_12,lunges,0.5836065573770491,logs/deepconvlstm/standard_cnn_nolstm/12hz/loso_sbj_12/per_class_metrics_loso_sbj_12.csv
12,loso_sbj_12,lunges (complex),0.5219941348973607,logs/deepconvlstm/standard_cnn_nolstm/12hz/loso_sbj_12/per_class_metrics_loso_sbj_12.csv
12,loso_sbj_12,push-ups,0.5846774193548387,logs/deepconvlstm/standard_cnn_nolstm/12hz/loso_sbj_12/per_class_metrics_loso_sbj_12.csv
12,loso_sbj_12,push-ups (complex),0.5900216919739696,logs/deepconvlstm/standard_cnn_nolstm/12hz/loso_sbj_12/per_class_metrics_loso_sbj_12.csv
12,loso_sbj_12,sit-ups,0.8296943231441049,logs/deepconvlstm/standard_cnn_nolstm/12hz/loso_sbj_12/per_class_metrics_loso_sbj_12.csv
12,loso_sbj_12,sit-ups (complex),0.6948853615520282,logs/deepconvlstm/standard_cnn_nolstm/12hz/loso_sbj_12/per_class_metrics_loso_sbj_12.csv
12,loso_sbj_12,stretching (hamstrings),0.3893048128342246,logs/deepconvlstm/standard_cnn_nolstm/12hz/loso_sbj_12/per_class_metrics_loso_sbj_12.csv
12,loso_sbj_12,stretching (lumbar rotation),0.9207920792079208,logs/deepconvlstm/standard_cnn_nolstm/12hz/loso_sbj_12/per_class_metrics_loso_sbj_12.csv
12,loso_sbj_12,stretching (lunging),0.6830122591943958,logs/deepconvlstm/standard_cnn_nolstm/12hz/loso_sbj_12/per_class_metrics_loso_sbj_12.csv
12,loso_sbj_12,stretching (shoulders),0.6237623762376238,logs/deepconvlstm/standard_cnn_nolstm/12hz/loso_sbj_12/per_class_metrics_loso_sbj_12.csv
12,loso_sbj_12,stretching (triceps),0.8785046728971962,logs/deepconvlstm/standard_cnn_nolstm/12hz/loso_sbj_12/per_class_metrics_loso_sbj_12.csv
12,loso_sbj_13,nan,0.6487919858573954,logs/deepconvlstm/standard_cnn_nolstm/12hz/loso_sbj_13/per_class_metrics_loso_sbj_13.csv
12,loso_sbj_13,bench-dips,0.6282527881040892,logs/deepconvlstm/standard_cnn_nolstm/12hz/loso_sbj_13/per_class_metrics_loso_sbj_13.csv
12,loso_sbj_13,burpees,0.6556016597510373,logs/deepconvlstm/standard_cnn_nolstm/12hz/loso_sbj_13/per_class_metrics_loso_sbj_13.csv
12,loso_sbj_13,jogging,0.9113924050632912,logs/deepconvlstm/standard_cnn_nolstm/12hz/loso_sbj_13/per_class_metrics_loso_sbj_13.csv
12,loso_sbj_13,jogging (butt-kicks),0.918918918918919,logs/deepconvlstm/standard_cnn_nolstm/12hz/loso_sbj_13/per_class_metrics_loso_sbj_13.csv
12,loso_sbj_13,jogging (rotating arms),0.8430913348946136,logs/deepconvlstm/standard_cnn_nolstm/12hz/loso_sbj_13/per_class_metrics_loso_sbj_13.csv
12,loso_sbj_13,jogging (sidesteps),0.917705735660848,logs/deepconvlstm/standard_cnn_nolstm/12hz/loso_sbj_13/per_class_metrics_loso_sbj_13.csv
12,loso_sbj_13,jogging (skipping),0.9202127659574468,logs/deepconvlstm/standard_cnn_nolstm/12hz/loso_sbj_13/per_class_metrics_loso_sbj_13.csv
12,loso_sbj_13,lunges,0.5025295109612141,logs/deepconvlstm/standard_cnn_nolstm/12hz/loso_sbj_13/per_class_metrics_loso_sbj_13.csv
12,loso_sbj_13,lunges (complex),0.7692307692307693,logs/deepconvlstm/standard_cnn_nolstm/12hz/loso_sbj_13/per_class_metrics_loso_sbj_13.csv
12,loso_sbj_13,push-ups,0.2263565891472868,logs/deepconvlstm/standard_cnn_nolstm/12hz/loso_sbj_13/per_class_metrics_loso_sbj_13.csv
12,loso_sbj_13,push-ups (complex),0.5007824726134585,logs/deepconvlstm/standard_cnn_nolstm/12hz/loso_sbj_13/per_class_metrics_loso_sbj_13.csv
12,loso_sbj_13,sit-ups,0.7713178294573644,logs/deepconvlstm/standard_cnn_nolstm/12hz/loso_sbj_13/per_class_metrics_loso_sbj_13.csv
12,loso_sbj_13,sit-ups (complex),0.8211009174311926,logs/deepconvlstm/standard_cnn_nolstm/12hz/loso_sbj_13/per_class_metrics_loso_sbj_13.csv
12,loso_sbj_13,stretching (hamstrings),0.9516539440203562,logs/deepconvlstm/standard_cnn_nolstm/12hz/loso_sbj_13/per_class_metrics_loso_sbj_13.csv
12,loso_sbj_13,stretching (lumbar rotation),0.9384615384615383,logs/deepconvlstm/standard_cnn_nolstm/12hz/loso_sbj_13/per_class_metrics_loso_sbj_13.csv
12,loso_sbj_13,stretching (lunging),0.3424787133396405,logs/deepconvlstm/standard_cnn_nolstm/12hz/loso_sbj_13/per_class_metrics_loso_sbj_13.csv
12,loso_sbj_13,stretching (shoulders),0.6904231625835189,logs/deepconvlstm/standard_cnn_nolstm/12hz/loso_sbj_13/per_class_metrics_loso_sbj_13.csv
12,loso_sbj_13,stretching (triceps),0.7975708502024291,logs/deepconvlstm/standard_cnn_nolstm/12hz/loso_sbj_13/per_class_metrics_loso_sbj_13.csv
12,loso_sbj_14,nan,0.5179309574349235,logs/deepconvlstm/standard_cnn_nolstm/12hz/loso_sbj_14/per_class_metrics_loso_sbj_14.csv
12,loso_sbj_14,bench-dips,0.6239813736903376,logs/deepconvlstm/standard_cnn_nolstm/12hz/loso_sbj_14/per_class_metrics_loso_sbj_14.csv
12,loso_sbj_14,burpees,0.6251366120218579,logs/deepconvlstm/standard_cnn_nolstm/12hz/loso_sbj_14/per_class_metrics_loso_sbj_14.csv
12,loso_sbj_14,jogging,0.6040955631399317,logs/deepconvlstm/standard_cnn_nolstm/12hz/loso_sbj_14/per_class_metrics_loso_sbj_14.csv
12,loso_sbj_14,jogging (butt-kicks),0.8414985590778098,logs/deepconvlstm/standard_cnn_nolstm/12hz/loso_sbj_14/per_class_metrics_loso_sbj_14.csv
12,loso_sbj_14,jogging (rotating arms),0.6767485822306238,logs/deepconvlstm/standard_cnn_nolstm/12hz/loso_sbj_14/per_class_metrics_loso_sbj_14.csv
12,loso_sbj_14,jogging (sidesteps),0.8957055214723927,logs/deepconvlstm/standard_cnn_nolstm/12hz/loso_sbj_14/per_class_metrics_loso_sbj_14.csv
12,loso_sbj_14,jogging (skipping),0.68,logs/deepconvlstm/standard_cnn_nolstm/12hz/loso_sbj_14/per_class_metrics_loso_sbj_14.csv
12,loso_sbj_14,lunges,0.4347826086956521,logs/deepconvlstm/standard_cnn_nolstm/12hz/loso_sbj_14/per_class_metrics_loso_sbj_14.csv
12,loso_sbj_14,lunges (complex),0.6483516483516484,logs/deepconvlstm/standard_cnn_nolstm/12hz/loso_sbj_14/per_class_metrics_loso_sbj_14.csv
12,loso_sbj_14,push-ups,0.3830369357045143,logs/deepconvlstm/standard_cnn_nolstm/12hz/loso_sbj_14/per_class_metrics_loso_sbj_14.csv
12,loso_sbj_14,push-ups (complex),0.4510514865844815,logs/deepconvlstm/standard_cnn_nolstm/12hz/loso_sbj_14/per_class_metrics_loso_sbj_14.csv
12,loso_sbj_14,sit-ups,0.5231388329979879,logs/deepconvlstm/standard_cnn_nolstm/12hz/loso_sbj_14/per_class_metrics_loso_sbj_14.csv
